Project,Folder,Name,Version,ModifiedDate,Author,LibraryState,Dependents,instanceCount,TypeComment,VersionComment,ReferenceObject
P712713A01,General Icons,LGBModeZoneSmallExtPLCIcon,15.504.1,14-03-2023 07:51:00,VCG,Committed,0,0,,Resize Icon,Siemens.Engineering.Hmi.Screen.ScreenLibraryTypeVersion
P712713A01,General Icons,LGBTurnFCIcon,15.504.0,02-03-2023 14:12:21,VCC,Committed,0,0,,02/03/2023,Siemens.Engineering.Hmi.Screen.ScreenLibraryTypeVersion
P712713A01,Safety Icons,LGBLightCurtainIcon,15.504.0,02-03-2023 14:12:22,VCC,Committed,0,0,,02/03/2023,Siemens.Engineering.Hmi.Screen.ScreenLibraryTypeVersion
P712713A01,Safety Icons,LGBLightCurtain1ChIcon,15.504.0,02-03-2023 14:12:22,VCC,Committed,0,0,,02/03/2023,Siemens.Engineering.Hmi.Screen.ScreenLibraryTypeVersion
P712713A01,Safety Icons,LGBSafetySEWIcon,15.504.0,02-03-2023 14:12:22,VCC,Committed,0,0,,02/03/2023,Siemens.Engineering.Hmi.Screen.ScreenLibraryTypeVersion
P712713A01,Safety Icons,LGBSafetyRollerDoorIcon,15.504.0,02-03-2023 14:12:22,VCC,Committed,0,0,,02/03/2023,Siemens.Engineering.Hmi.Screen.ScreenLibraryTypeVersion
P712713A01,Safety Icons,LGBSafetyLiftLockCh1Icon,15.504.0,02-03-2023 14:12:22,VCC,Committed,0,0,,02/03/2023,Siemens.Engineering.Hmi.Screen.ScreenLibraryTypeVersion
P712713A01,Safety Icons,LGBSafetyBeltCheckIcon,15.504.0,02-03-2023 14:12:22,VCC,Committed,0,0,,02/03/2023,Siemens.Engineering.Hmi.Screen.ScreenLibraryTypeVersion
P712713A01,Safety Icons,LGBOPLineCrossing,15.504.0,02-03-2023 14:12:22,VCC,Committed,0,0,,02/03/2023,Siemens.Engineering.Hmi.Screen.ScreenLibraryTypeVersion
P712713A01,Safety Icons,LGBSafetyMainSwitch,15.504.0,02-03-2023 14:12:22,VCC,Committed,0,0,,02/03/2023,Siemens.Engineering.Hmi.Screen.ScreenLibraryTypeVersion
P712713A01,Safety Icons,LGBSafetyRobStn,15.504.0,02-03-2023 14:12:22,VCC,Committed,0,0,,02/03/2023,Siemens.Engineering.Hmi.Screen.ScreenLibraryTypeVersion
P712713A01,Safety Icons,LGBSafetyGateStopInIcon,15.504.0,02-03-2023 14:12:22,VCC,Committed,0,0,,02/03/2023,Siemens.Engineering.Hmi.Screen.ScreenLibraryTypeVersion
P712713A01,Safety Icons,LGBSafetyGateStopOutIcon,15.504.0,02-03-2023 14:12:22,VCC,Committed,0,0,,02/03/2023,Siemens.Engineering.Hmi.Screen.ScreenLibraryTypeVersion
P712713A01,Safety Icons,LGBSafetyMotionStopIcon,15.504.0,02-03-2023 14:12:22,VCC,Committed,0,0,,02/03/2023,Siemens.Engineering.Hmi.Screen.ScreenLibraryTypeVersion
P712713A01,Safety Icons,LGBSafetyRelayIcon,15.504.0,02-03-2023 14:12:22,VCC,Committed,0,0,,02/03/2023,Siemens.Engineering.Hmi.Screen.ScreenLibraryTypeVersion
P712713A01,Safety Icons,LGBSafetySwitchEuchnerIcon,15.504.0,02-03-2023 14:12:22,VCC,Committed,0,0,,02/03/2023,Siemens.Engineering.Hmi.Screen.ScreenLibraryTypeVersion
P712713A01,Safety Icons,LGBSafetySwitchSickIcon,15.504.0,02-03-2023 14:12:22,VCC,Committed,0,0,,02/03/2023,Siemens.Engineering.Hmi.Screen.ScreenLibraryTypeVersion
P712713A01,Safety Icons,LGBSafetySTOMoviFitIcon,15.504.0,02-03-2023 14:12:22,VCC,Committed,0,0,,02/03/2023,Siemens.Engineering.Hmi.Screen.ScreenLibraryTypeVersion
P712713A01,Safety Icons,LGBSafetySTOMoviProIcon,15.504.0,02-03-2023 14:12:22,VCC,Committed,0,0,,02/03/2023,Siemens.Engineering.Hmi.Screen.ScreenLibraryTypeVersion
P712713A01,Safety Icons,LGBSafetyGateStopIcon,15.504.0,02-03-2023 14:12:22,VCC,Committed,0,0,,02/03/2023,Siemens.Engineering.Hmi.Screen.ScreenLibraryTypeVersion
P712713A01,Safety Icons,LGBSafetyESPBSummIcon,15.504.0,02-03-2023 14:12:22,VCC,Committed,0,0,,02/03/2023,Siemens.Engineering.Hmi.Screen.ScreenLibraryTypeVersion
P712713A01,Safety Icons,LGBSafetySafetyRelaySummIcon,15.504.0,02-03-2023 14:12:22,VCC,Committed,0,0,,02/03/2023,Siemens.Engineering.Hmi.Screen.ScreenLibraryTypeVersion
P712713A01,Control Icons,LGBBodyCounterIcon,15.504.0,02-03-2023 14:12:21,VCC,Committed,0,0,,02/03/2023,Siemens.Engineering.Hmi.Screen.ScreenLibraryTypeVersion
P712713A01,Control Icons,LGBBeltControlIcon,15.504.0,02-03-2023 14:12:21,VCC,Committed,0,0,,02/03/2023,Siemens.Engineering.Hmi.Screen.ScreenLibraryTypeVersion
P712713A01,Control Icons,LGBFlowCodeShiftIcon,15.504.0,02-03-2023 14:12:21,VCC,Committed,0,0,FB created,02/03/2023,Siemens.Engineering.Hmi.Screen.ScreenLibraryTypeVersion
P712713A01,Control Icons,LGBLineFeedIcon,15.504.0,02-03-2023 14:12:21,VCC,Committed,0,0,,02/03/2023,Siemens.Engineering.Hmi.Screen.ScreenLibraryTypeVersion
P712713A01,Control Icons,LGBProdStartStopIcon,15.504.0,02-03-2023 14:12:21,VCC,Committed,0,0,,02/03/2023,Siemens.Engineering.Hmi.Screen.ScreenLibraryTypeVersion
P712713A01,Control Icons,LGBBodyStopperIcon,15.504.0,02-03-2023 14:12:21,VCC,Committed,0,0,,02/03/2023,Siemens.Engineering.Hmi.Screen.ScreenLibraryTypeVersion
P712713A01,Control Icons,LGBBodyPitchIcon,15.504.0,02-03-2023 14:12:21,VCC,Committed,0,0,,02/03/2023,Siemens.Engineering.Hmi.Screen.ScreenLibraryTypeVersion
P712713A01,Control Icons,LGBReadyForOperationIcon,15.504.0,02-03-2023 14:12:21,VCC,Committed,0,0,,02/03/2023,Siemens.Engineering.Hmi.Screen.ScreenLibraryTypeVersion
P712713A01,Control Icons,LGBJoyStickIcon,15.504.2,01-06-2023 06:52:01,Operator,Committed,0,0,,02/03/2023,Siemens.Engineering.Hmi.Screen.ScreenLibraryTypeVersion
P712713A01,Control Icons,LGBAndonHCall,15.504.1,20-04-2023 12:54:13,Operator,Committed,0,0,,02/03/2023,Siemens.Engineering.Hmi.Screen.ScreenLibraryTypeVersion
P712713A01,Control Icons,LGBBitShiftIcon,15.504.0,02-03-2023 14:12:21,VCC,Committed,0,0,,02/03/2023,Siemens.Engineering.Hmi.Screen.ScreenLibraryTypeVersion
P712713A01,Control Icons,LGBInfeedOutfeedIcon,15.504.0,02-03-2023 14:12:21,VCC,Committed,0,0,,02/03/2023,Siemens.Engineering.Hmi.Screen.ScreenLibraryTypeVersion
P712713A01,Control Icons,LGBProcessLightingIcon,15.504.0,02-03-2023 14:12:21,VCC,Committed,0,0,,02/03/2023,Siemens.Engineering.Hmi.Screen.ScreenLibraryTypeVersion
P712713A01,Control Icons,LGBProdSpeed,15.504.0,02-03-2023 14:12:21,VCC,Committed,0,0,,02/03/2023,Siemens.Engineering.Hmi.Screen.ScreenLibraryTypeVersion
P712713A01,DataHandling Icons,LGBShiftRegCalibIcon,15.504.0,02-03-2023 14:12:21,VCC,Committed,0,0,,02/03/2023,Siemens.Engineering.Hmi.Screen.ScreenLibraryTypeVersion
P712713A01,DataHandling Icons,LGBShiftRegLineIcon,15.504.0,02-03-2023 14:12:21,VCC,Committed,0,0,,02/03/2023,Siemens.Engineering.Hmi.Screen.ScreenLibraryTypeVersion
P712713A01,DataHandling Icons,LGBShiftRegZoneDataIcon,15.504.0,02-03-2023 14:12:21,VCC,Committed,0,0,,02/03/2023,Siemens.Engineering.Hmi.Screen.ScreenLibraryTypeVersion
P712713A01,DataHandling Icons,LGBShiftRegConvIcon,15.504.0,02-03-2023 14:12:21,VCC,Committed,0,0,,02/03/2023,Siemens.Engineering.Hmi.Screen.ScreenLibraryTypeVersion
P712713A01,DataHandling Icons,LGBShiftRegOverviewIcon,15.504.0,02-03-2023 14:12:21,VCC,Committed,0,0,,02/03/2023,Siemens.Engineering.Hmi.Screen.ScreenLibraryTypeVersion
P712713A01,DataHandling Icons,LGBDataHandlingIcon,15.504.0,02-03-2023 14:12:21,VCC,Committed,0,0,,02/03/2023,Siemens.Engineering.Hmi.Screen.ScreenLibraryTypeVersion
P712713A01,Tooling Icons,LGBAlbanyRollerDoorIcon,15.504.0,02-03-2023 14:12:22,VCC,Committed,0,0,,02/03/2023,Siemens.Engineering.Hmi.Screen.ScreenLibraryTypeVersion
P712713A01,Tooling Icons,LGBSickDL100Icon,15.504.0,02-03-2023 14:12:22,VCC,Committed,0,0,,02/03/2023,Siemens.Engineering.Hmi.Screen.ScreenLibraryTypeVersion
P712713A01,Tooling Icons,LGBRollerDoorIcon,15.504.0,02-03-2023 14:12:22,VCC,Committed,0,0,,02/03/2023,Siemens.Engineering.Hmi.Screen.ScreenLibraryTypeVersion
P712713A01,Function Icons,LGBProdInfo,15.504.0,02-03-2023 14:12:21,VCC,Committed,0,0,,02/03/2023,Siemens.Engineering.Hmi.Screen.ScreenLibraryTypeVersion
P712713A01,Supervision Icons,LGBCRClockStartStopIcon,15.504.0,02-03-2023 14:12:22,VCC,Committed,0,0,,02/03/2023,Siemens.Engineering.Hmi.Screen.ScreenLibraryTypeVersion
P712713A01,FB Transport,Name_FB6618_LGBRoller2W2S-MoviFitFCPN,15.504.0,02-03-2023 14:12:24,VCC,Committed,0,0,,02/03/2023,Siemens.Engineering.Hmi.Tag.HmiUdtLibraryTypeVersion
P712713A01,FB Transport,Name_FB6608_LGBRoller2W2S-C,15.504.0,02-03-2023 14:12:24,VCC,Committed,0,0,,02/03/2023,Siemens.Engineering.Hmi.Tag.HmiUdtLibraryTypeVersion
P712713A01,FB Transport,Name_FB6606_LGBHoist2Pos2S-FC302PN,15.504.0,02-03-2023 14:12:24,VCC,Committed,0,0,,02/03/2023,Siemens.Engineering.Hmi.Tag.HmiUdtLibraryTypeVersion
P712713A01,FB Transport,Name_FB6603_LGBChain2W1S-FC302PN,15.504.0,02-03-2023 14:12:24,VCC,Committed,0,0,,02/03/2023,Siemens.Engineering.Hmi.Tag.HmiUdtLibraryTypeVersion
P712713A01,FB Transport,Name_FB6651_LGBLiftTable2Pos1S3Det-MoviFitFCPN,15.504.0,02-03-2023 14:12:24,VCC,Committed,0,0,,02/03/2023,Siemens.Engineering.Hmi.Tag.HmiUdtLibraryTypeVersion
P712713A01,FB Transport,Name_FB6646_LGBHoist2Pos2S-C,15.504.0,02-03-2023 14:12:24,VCC,Committed,0,0,First Release,02/03/2023,Siemens.Engineering.Hmi.Tag.HmiUdtLibraryTypeVersion
P712713A01,FB Transport,Name_FB6670_LGBRoller2W2S-MoviFitFCPN-S12B,15.504.0,02-03-2023 14:12:24,VCC,Committed,0,0,,02/03/2023,Siemens.Engineering.Hmi.Tag.HmiUdtLibraryTypeVersion
P712713A01,FB Transport,Name_FB6652_LGBLiftTable3Pos1S4Det-MoviFitFCPN,15.504.0,02-03-2023 14:12:24,VCC,Committed,0,0,,02/03/2023,Siemens.Engineering.Hmi.Tag.HmiUdtLibraryTypeVersion
P712713A01,FB Transport,Name_FB6627_LGBRoller2W2S-MDXPN-6PD-DFS22B,15.504.1,10-03-2023 13:49:49,Operator,Committed,0,0,,02/03/2023,Siemens.Engineering.Hmi.Tag.HmiUdtLibraryTypeVersion
P712713A01,FB Transport,Name_FB6639_LGBRoller2W2S-MDXPN-6PD,15.504.1,10-03-2023 13:49:49,Operator,Committed,0,0,,02/03/2023,Siemens.Engineering.Hmi.Tag.HmiUdtLibraryTypeVersion
P712713A01,FB Transport,Name_FB6649_LGBRoller2W2S-MDXPN-3PD-DFS22B,15.504.0,02-03-2023 14:12:24,VCC,Committed,0,0,,02/03/2023,Siemens.Engineering.Hmi.Tag.HmiUdtLibraryTypeVersion
P712713A01,FB Transport,Name_FB6665_LGBRoller2W2S-MDXPN-3PD,15.504.0,02-03-2023 14:12:24,VCC,Committed,0,0,,02/03/2023,Siemens.Engineering.Hmi.Tag.HmiUdtLibraryTypeVersion
P712713A01,FB Transport,Name_FB6611_LGBRoller1W1S-C,15.504.0,02-03-2023 14:12:24,VCC,Committed,0,0,,02/03/2023,Siemens.Engineering.Hmi.Tag.HmiUdtLibraryTypeVersion
P712713A01,FB Transport,Name_FB6617_LGBChain2W1S-C,15.504.0,02-03-2023 14:12:24,VCC,Committed,0,0,,02/03/2023,Siemens.Engineering.Hmi.Tag.HmiUdtLibraryTypeVersion
P712713A01,FB Transport,Name_FB6631_LGBExtRol2W2S-MoviFitFCPN,15.504.0,02-03-2023 14:12:24,VCC,Committed,0,0,,02/03/2023,Siemens.Engineering.Hmi.Tag.HmiUdtLibraryTypeVersion
P712713A01,FB Transport,Name_FB6635_LGBExtRol2W1S-C,15.504.0,02-03-2023 14:12:24,VCC,Committed,0,0,,02/03/2023,Siemens.Engineering.Hmi.Tag.HmiUdtLibraryTypeVersion
P712713A01,FB Transport,Name_FB6653_LGBExtCross2W2S-MoviFitFCPN,15.504.0,02-03-2023 14:12:24,VCC,Committed,0,0,,02/03/2023,Siemens.Engineering.Hmi.Tag.HmiUdtLibraryTypeVersion
P712713A01,FB Transport,Name_FB6613_LGBRoller2W1S-C,15.504.0,02-03-2023 14:12:24,VCC,Committed,0,0,,02/03/2023,Siemens.Engineering.Hmi.Tag.HmiUdtLibraryTypeVersion
P712713A01,FB Transport,Name_FB6678_LGBRoller1W2S-C,15.504.0,02-03-2023 14:12:24,VCC,Committed,0,0,,02/03/2023,Siemens.Engineering.Hmi.Tag.HmiUdtLibraryTypeVersion
P712713A01,FB Transport,Name_FB6675_LGBLiftTable2Pos1S3Det-C,15.504.0,02-03-2023 14:12:24,VCC,Committed,0,0,,02/03/2023,Siemens.Engineering.Hmi.Tag.HmiUdtLibraryTypeVersion
P712713A01,FB Transport,Name_FB6676_LGBLiftTable3Pos1S4Det-C,15.504.0,02-03-2023 14:12:24,VCC,Committed,0,0,,02/03/2023,Siemens.Engineering.Hmi.Tag.HmiUdtLibraryTypeVersion
P712713A01,FB Transport,Name_FB6648_LGBMovUnit2Pos2W1S2Det-C,15.504.0,02-03-2023 14:12:24,VCC,Committed,0,0,,02/03/2023,Siemens.Engineering.Hmi.Tag.HmiUdtLibraryTypeVersion
P712713A01,FB Transport,Name_FB6649_LGBMovUnit3Pos2W1S3Det-C,15.504.0,02-03-2023 14:12:24,VCC,Committed,0,0,,02/03/2023,Siemens.Engineering.Hmi.Tag.HmiUdtLibraryTypeVersion
P712713A01,FB Transport,Name_FB6640_LGBLineConv-MDXPN,15.504.0,02-03-2023 14:12:24,VCC,Committed,0,0,,02/03/2023,Siemens.Engineering.Hmi.Tag.HmiUdtLibraryTypeVersion
P712713A01,FB Transport,Name_FB6641_LGBLineConvBrake-MDXPN,15.504.0,02-03-2023 14:12:24,VCC,Committed,0,0,,02/03/2023,Siemens.Engineering.Hmi.Tag.HmiUdtLibraryTypeVersion
P712713A01,FB Transport,Name_FB6682_LGBLineConv-MDXPN-DFS22B,15.504.1,13-03-2023 10:46:41,Operator,Committed,0,0,,02/03/2023,Siemens.Engineering.Hmi.Tag.HmiUdtLibraryTypeVersion
P712713A01,FB Transport,Name_FB6691_LGBExtRol1W1S-C,15.504.0,02-03-2023 14:12:24,VCC,Committed,0,0,,02/03/2023,Siemens.Engineering.Hmi.Tag.HmiUdtLibraryTypeVersion
P712713A01,FB Transport,Name_FB6686_LGBLineConv-FC302PN,15.504.0,02-03-2023 14:12:24,VCC,Committed,0,0,,02/03/2023,Siemens.Engineering.Hmi.Tag.HmiUdtLibraryTypeVersion
P712713A01,FB Transport,Name_FB6685_LGBRollerMagCpl1W1S-C,15.504.0,02-03-2023 14:12:24,VCC,Committed,0,0,,02/03/2023,Siemens.Engineering.Hmi.Tag.HmiUdtLibraryTypeVersion
P712713A01,FB Transport,Name_FB6693_LGBLiftTableEcc2Pos1S2Det-C,15.504.0,02-03-2023 14:12:25,VCC,Committed,0,0,,02/03/2023,Siemens.Engineering.Hmi.Tag.HmiUdtLibraryTypeVersion
P712713A01,FB Transport,Name_FB6695_LGBHoist5Pos-MoviProPN,15.504.0,02-03-2023 14:12:25,VCC,Committed,0,0,,02/03/2023,Siemens.Engineering.Hmi.Tag.HmiUdtLibraryTypeVersion
P712713A01,FB Transport,Name_FB6696_LGBShuttle5Pos2S-MoviFitFCPN,15.504.0,02-03-2023 14:12:25,VCC,Committed,0,0,,02/03/2023,Siemens.Engineering.Hmi.Tag.HmiUdtLibraryTypeVersion
P712713A01,FB Transport,Name_FB6698_LGBTurnTable2W2S-MoviFitFCPN,15.504.0,02-03-2023 14:12:25,VCC,Committed,0,0,,02/03/2023,Siemens.Engineering.Hmi.Tag.HmiUdtLibraryTypeVersion
P712713A01,FB Transport,Name_FB6688_LGBRollerMagCpl1W2S-C,15.504.0,02-03-2023 14:12:25,VCC,Committed,0,0,,02/03/2023,Siemens.Engineering.Hmi.Tag.HmiUdtLibraryTypeVersion
P712713A01,FB Transport,Name_FB6689_LGBRoller2W2S-FC302PN,15.504.0,02-03-2023 14:12:25,VCC,Committed,0,0,,02/03/2023,Siemens.Engineering.Hmi.Tag.HmiUdtLibraryTypeVersion
P712713A01,FB Transport,Name_FB6710_LGBChain2W1S-MoviFitFCPN,15.504.0,02-03-2023 14:12:25,VCC,Committed,0,0,,02/03/2023,Siemens.Engineering.Hmi.Tag.HmiUdtLibraryTypeVersion
P712713A01,FB Transport,Name_FB6713_LGBLineConvBrake-MDXPN-DFS22B,15.504.2,13-03-2023 11:07:40,Operator,Committed,0,0,,,Siemens.Engineering.Hmi.Tag.HmiUdtLibraryTypeVersion
P712713A01,FB Actuator,Name_FB6619_LGBMotor2W2S-MoviFitFCPN,15.504.0,02-03-2023 14:12:24,VCC,Committed,0,0,,02/03/2023,Siemens.Engineering.Hmi.Tag.HmiUdtLibraryTypeVersion
P712713A01,FB Actuator,Name_FB6601_LGBMotor2W2S-FC302PN,15.504.0,02-03-2023 14:12:24,VCC,Committed,0,0,,02/03/2023,Siemens.Engineering.Hmi.Tag.HmiUdtLibraryTypeVersion
P712713A01,FB Actuator,Name_FB6609_LGBMotor2W2S-C,15.504.0,02-03-2023 14:12:24,VCC,Committed,0,0,,02/03/2023,Siemens.Engineering.Hmi.Tag.HmiUdtLibraryTypeVersion
P712713A01,FB Actuator,Name_FB6622_LGBMotorEPos-MoviProPN,15.504.0,02-03-2023 14:12:24,VCC,Committed,0,0,,02/03/2023,Siemens.Engineering.Hmi.Tag.HmiUdtLibraryTypeVersion
P712713A01,FB Actuator,Name_FB6671_LGBMotor2W2S-MoviFitFCPN-S12B,15.504.0,02-03-2023 14:12:24,VCC,Committed,0,0,,02/03/2023,Siemens.Engineering.Hmi.Tag.HmiUdtLibraryTypeVersion
P712713A01,FB Actuator,Name_FB6626_LGBMotor2W2S-MDXPN-6PD-DFS22B,15.504.0,02-03-2023 14:12:24,VCC,Committed,0,0,,02/03/2023,Siemens.Engineering.Hmi.Tag.HmiUdtLibraryTypeVersion
P712713A01,FB Actuator,Name_FB6638_LGBMotor2W2S-MDXPN-6PD,15.504.0,02-03-2023 14:12:24,VCC,Committed,0,0,,02/03/2023,Siemens.Engineering.Hmi.Tag.HmiUdtLibraryTypeVersion
P712713A01,FB Actuator,Name_FB6648_LGBMotor2W2S-MDXPN-3PD-DFS22B,15.504.0,02-03-2023 14:12:24,VCC,Committed,0,0,,02/03/2023,Siemens.Engineering.Hmi.Tag.HmiUdtLibraryTypeVersion
P712713A01,FB Actuator,Name_FB6664_LGBMotor2W2S-MDXPN-3PD,15.504.0,02-03-2023 14:12:24,VCC,Committed,0,0,,02/03/2023,Siemens.Engineering.Hmi.Tag.HmiUdtLibraryTypeVersion
P712713A01,FB Actuator,Name_FB6610_LGBMotor1W1S-C,15.504.0,02-03-2023 14:12:24,VCC,Committed,0,0,,02/03/2023,Siemens.Engineering.Hmi.Tag.HmiUdtLibraryTypeVersion
P712713A01,FB Actuator,Name_FB6612_LGBMotor2W1S-C,15.504.0,02-03-2023 14:12:24,VCC,Committed,0,0,,02/03/2023,Siemens.Engineering.Hmi.Tag.HmiUdtLibraryTypeVersion
P712713A01,FB Actuator,Name_FB6677_LGBMotor1W2S-C,15.504.0,02-03-2023 14:12:24,VCC,Committed,0,0,,02/03/2023,Siemens.Engineering.Hmi.Tag.HmiUdtLibraryTypeVersion
P712713A01,FB AlarmHandling,Name_FB6632_LGBBeltControl,15.504.0,02-03-2023 14:12:24,VCC,Committed,0,0,,02/03/2023,Siemens.Engineering.Hmi.Tag.HmiUdtLibraryTypeVersion
P712713A01,FB MovUnit,Name_FB6623_LGBMovUnit4Pos-MoviProPN,15.504.0,02-03-2023 14:12:24,VCC,Committed,0,0,,02/03/2023,Siemens.Engineering.Hmi.Tag.HmiUdtLibraryTypeVersion
P712713A01,FB MovUnit,Name_FB6607_LGBMovUnit2Pos2W1S4Det-C,15.504.0,02-03-2023 14:12:24,VCC,Committed,0,0,,02/03/2023,Siemens.Engineering.Hmi.Tag.HmiUdtLibraryTypeVersion
P712713A01,FB MovUnit,Name_FB6615_LGBMovUnit2Pos1W1S2Det-C,15.504.0,02-03-2023 14:12:24,VCC,Committed,0,0,,02/03/2023,Siemens.Engineering.Hmi.Tag.HmiUdtLibraryTypeVersion
P712713A01,FB MovUnit,Name_FB6616_LGBMovUnit2Pos2W1S2Det-C,15.504.0,02-03-2023 14:12:24,VCC,Committed,0,0,,02/03/2023,Siemens.Engineering.Hmi.Tag.HmiUdtLibraryTypeVersion
P712713A01,FB MovUnit,Name_FB6624_LGBMovUnit2Pos2W2S-MoviFitFCPN,15.504.0,02-03-2023 14:12:24,VCC,Committed,0,0,,02/03/2023,Siemens.Engineering.Hmi.Tag.HmiUdtLibraryTypeVersion
P712713A01,FB MovUnit,Name_FB6654_LGBMovUnit2Pos2W1S4Det-MoviFitFCPN,15.504.0,02-03-2023 14:12:24,VCC,Committed,0,0,,02/03/2023,Siemens.Engineering.Hmi.Tag.HmiUdtLibraryTypeVersion
P712713A01,FB Tooling,Name_FB6630_LGBBuhlLock,15.504.0,02-03-2023 14:12:24,VCC,Committed,0,0,,02/03/2023,Siemens.Engineering.Hmi.Tag.HmiUdtLibraryTypeVersion
P712713A01,FB DataHandling,Name_FB6704_LGBShiftRegLine,15.504.0,02-03-2023 14:12:24,VCC,Committed,0,0,,02/03/2023,Siemens.Engineering.Hmi.Tag.HmiUdtLibraryTypeVersion
P712713A01,FB Control,Name_FB6697_LGBProcessLighting,15.504.0,02-03-2023 14:12:24,VCC,Committed,0,0,,02/03/2023,Siemens.Engineering.Hmi.Tag.HmiUdtLibraryTypeVersion
P712713A01,FB Actuator,LPopup_FB6619_LGBMotor2W2S-MoviFitFCPN,15.504.0,02-03-2023 14:12:22,VCC,Committed,0,0,,02/03/2023,Siemens.Engineering.Hmi.Screen.ScreenLibraryTypeVersion
P712713A01,FB Actuator,LPopup_FB6609_LGBMotor2W2S-C,15.504.0,02-03-2023 14:12:22,VCC,Committed,0,0,,02/03/2023,Siemens.Engineering.Hmi.Screen.ScreenLibraryTypeVersion
P712713A01,FB Actuator,LPopup_FB6601_LGBMotor2W2S-FC302PN,15.504.0,02-03-2023 14:12:22,VCC,Committed,0,0,,02/03/2023,Siemens.Engineering.Hmi.Screen.ScreenLibraryTypeVersion
P712713A01,FB Actuator,LPopup_FB1750_LGBAnInputPN,15.504.0,02-03-2023 14:12:22,VCC,Committed,0,0,,02/03/2023,Siemens.Engineering.Hmi.Screen.ScreenLibraryTypeVersion
P712713A01,FB Actuator,LPopup_FB6622_LGBMotorEPos-MoviProPN,15.504.0,02-03-2023 14:12:22,VCC,Committed,0,0,,02/03/2023,Siemens.Engineering.Hmi.Screen.ScreenLibraryTypeVersion
P712713A01,FB Actuator,LPopup_FB6671_LGBMotor2W2S-MoviFitFCPN-S12B,15.504.0,02-03-2023 14:12:22,VCC,Committed,0,0,,02/03/2023,Siemens.Engineering.Hmi.Screen.ScreenLibraryTypeVersion
P712713A01,FB Actuator,LPopup_FB6610_LGBMotor1W1S-C,15.504.0,02-03-2023 14:12:22,VCC,Committed,0,0,,02/03/2023,Siemens.Engineering.Hmi.Screen.ScreenLibraryTypeVersion
P712713A01,FB Actuator,LPopup_FB6612_LGBMotor2W1S-C,15.504.0,02-03-2023 14:12:22,VCC,Committed,0,0,,02/03/2023,Siemens.Engineering.Hmi.Screen.ScreenLibraryTypeVersion
P712713A01,FB Actuator,LPopup_FB6664_LGBMotor2W2S-MDXPN-3PD,15.504.0,02-03-2023 14:12:22,VCC,Committed,0,0,,02/03/2023,Siemens.Engineering.Hmi.Screen.ScreenLibraryTypeVersion
P712713A01,FB Actuator,LPopup_FB6626_LGBMotor2W2S-MDXPN-6PD-DFS22B,15.504.1,21-04-2023 13:04:36,Operator,Committed,0,0,,02/03/2023,Siemens.Engineering.Hmi.Screen.ScreenLibraryTypeVersion
P712713A01,FB Actuator,LPopup_FB6648_LGBMotor2W2S-MDXPN-3PD-DFS22B,15.504.1,21-04-2023 13:04:40,Operator,Committed,0,0,,02/03/2023,Siemens.Engineering.Hmi.Screen.ScreenLibraryTypeVersion
P712713A01,FB Actuator,LPopup_FB6638_LGBMotor2W2S-MDXPN-6PD,15.504.0,02-03-2023 14:12:23,VCC,Committed,0,0,,02/03/2023,Siemens.Engineering.Hmi.Screen.ScreenLibraryTypeVersion
P712713A01,FB Actuator,LPopup_FB6677_LGBMotor1W2S-C,15.504.0,02-03-2023 14:12:23,VCC,Committed,0,0,,02/03/2023,Siemens.Engineering.Hmi.Screen.ScreenLibraryTypeVersion
P712713A01,FB Actuator,LPopup_FB6626_LGBMotor2W2S-MDXPN-6PD-DFS22B(Power),15.504.1,21-04-2023 13:04:43,Operator,Committed,0,0,,,Siemens.Engineering.Hmi.Screen.ScreenLibraryTypeVersion
P712713A01,FB Actuator,LPopup_FB6626_LGBMotor2W2S-MDXPN-6PD-DFS22B(Power),15.504.2,21-06-2023 08:48:32,Operator,Committed,0,0,,,Siemens.Engineering.Hmi.Screen.ScreenLibraryTypeVersion
P712713A01,FB Actuator,LPopup_FB6664_LGBMotor2W2S-MDXPN-3PD(Brake),15.504.0,20-04-2023 12:42:16,Operator,Committed,0,0,,,Siemens.Engineering.Hmi.Screen.ScreenLibraryTypeVersion
P712713A01,FB Actuator,LPopup_FB6664_LGBMotor2W2S-MDXPN-3PD(Brake),15.504.1,21-06-2023 08:48:25,Operator,Committed,0,0,,,Siemens.Engineering.Hmi.Screen.ScreenLibraryTypeVersion
P712713A01,FB Actuator,LPopup_FB6715_LGBMotorTorque-MDXPN-3PD,15.504.0,05-08-2023 11:21:01,Operator,Committed,0,0,,,Siemens.Engineering.Hmi.Screen.ScreenLibraryTypeVersion
P712713A01,FB Actuator,LPopup_FB6715_LGBMotorTorque-MDXPN-3PD,15.504.1,05-08-2023 11:54:59,Operator,Committed,0,0,,,Siemens.Engineering.Hmi.Screen.ScreenLibraryTypeVersion
P712713A01,FB Actuator,LPopup_FB6715_LGBMotorTorque-MDXPN-3PD,15.504.2,06-08-2023 09:25:22,Operator,Committed,0,0,,,Siemens.Engineering.Hmi.Screen.ScreenLibraryTypeVersion
P712713A01,FB Transport,LPopup_FB6618_LGBRoller2W2S-MoviFitFCPN,15.504.0,02-03-2023 14:12:23,VCC,Committed,0,0,,02/03/2023,Siemens.Engineering.Hmi.Screen.ScreenLibraryTypeVersion
